productId,clicks,impressions,ctr
764610,0,1,0.00
763745,0,1,0.00
762609,0,1,0.00
762562,0,1,0.00
687506,0,1,0.00
762067,0,1,0.00
753677,0,1,0.00
749321,0,1,0.00
747020,0,1,0.00
753090,0,1,0.00
762664,0,1,0.00
765126,0,1,0.00
763738,0,4,0.00
762730,0,5,0.00
764188,0,1,0.00
761893,0,1,0.00
762622,0,1,0.00
765088,0,1,0.00
764807,0,1,0.00
704046,2,0,possible issue
769180,0,4,0.00
768337,0,4,0.00
769747,0,4,0.00
767688,0,3,0.00
771874,0,4,0.00
770213,0,4,0.00
769708,0,5,0.00
769402,0,3,0.00
768674,0,5,0.00
767630,0,3,0.00
768766,0,3,0.00
769115,0,4,0.00
765874,2,4,0.50
764950,0,4,0.00
763695,0,3,0.00
769169,0,4,0.00
769813,0,4,0.00
769806,0,3,0.00
761047,0,5,0.00
769803,0,3,0.00
767626,0,3,0.00
766506,0,4,0.00
765473,0,3,0.00
761486,0,4,0.00
760967,0,3,0.00
769899,0,3,0.00
761167,0,3,0.00
767941,2,3,0.67
746808,0,3,0.00
745651,0,3,0.00
770036,0,5,0.00
768185,0,5,0.00
765956,0,3,0.00
748855,0,3,0.00
767915,0,4,0.00
768917,0,5,0.00
767655,0,4,0.00
769843,0,4,0.00
768995,0,3,0.00
748529,0,3,0.00
764068,0,4,0.00
766293,0,4,0.00
754188,0,3,0.00
769586,0,4,0.00
769017,0,5,0.00
768583,0,3,0.00
768568,0,3,0.00
760328,0,4,0.00
752412,0,3,0.00
770013,0,5,0.00
767287,0,3,0.00
758558,0,3,0.00
758359,0,3,0.00
750476,0,4,0.00
766835,0,3,0.00
597563,0,3,0.00
596062,0,3,0.00
439784,0,3,0.00
438382,0,3,0.00
437785,0,3,0.00
435592,0,3,0.00
432211,0,2,0.00
432159,0,3,0.00
431206,0,2,0.00
447037,0,3,0.00
445604,0,3,0.00
442093,0,3,0.00
452104,0,3,0.00
414566,0,4,0.00
413609,0,3,0.00
421263,0,3,0.00
421160,0,3,0.00
402387,0,3,0.00
399503,0,1,0.00
723356,0,3,0.00
722480,0,3,0.00
728081,0,3,0.00
726450,0,4,0.00
726139,0,4,0.00
725367,0,4,0.00
710561,0,4,0.00
716426,0,4,0.00
738083,0,2,0.00
704569,0,2,0.00
729347,0,1,0.00
653151,0,2,0.00
652527,0,2,0.00
651442,0,2,0.00
651299,0,2,0.00
649790,0,2,0.00
649326,0,2,0.00
648312,0,2,0.00
647271,0,2,0.00
643344,0,2,0.00
628495,0,2,0.00
642043,0,2,0.00
640685,0,2,0.00
631547,0,2,0.00
630564,0,2,0.00
621792,0,2,0.00
619694,0,1,0.00
617690,0,1,0.00
603794,0,2,0.00
601764,0,2,0.00
519586,0,1,0.00
518074,0,1,0.00
516102,0,1,0.00
486321,0,1,0.00
479511,0,1,0.00
505578,0,3,0.00
651430,0,1,0.00
721799,0,1,0.00
717581,0,1,0.00
701788,0,1,0.00
657753,0,1,0.00
599779,0,1,0.00
751466,0,1,0.00
712378,0,1,0.00
713683,0,1,0.00
701212,0,1,0.00
763988,0,1,0.00
677931,0,1,0.00
732289,0,1,0.00
649880,0,1,0.00
740818,0,1,0.00
740181,0,1,0.00
719615,0,1,0.00
713312,0,1,0.00
763083,0,6,0.00
753060,0,1,0.00
719701,0,1,0.00
575466,0,1,0.00
588627,0,1,0.00
610810,0,1,0.00
610850,0,1,0.00
588177,0,1,0.00
593536,0,1,0.00
610868,0,1,0.00
429028,0,1,0.00
432085,0,1,0.00
449193,0,1,0.00
450763,0,1,0.00
695934,0,1,0.00
433847,0,1,0.00
522921,0,1,0.00
531094,0,1,0.00
532037,0,1,0.00
526543,0,1,0.00
529181,0,1,0.00
504468,0,1,0.00
510682,0,1,0.00
496647,0,1,0.00
752478,0,1,0.00
482441,0,1,0.00
510750,0,1,0.00
714933,0,1,0.00
731549,0,1,0.00
731800,0,1,0.00
695298,0,1,0.00
723656,0,1,0.00
678217,1,1,1.00
680064,0,1,0.00
680823,0,1,0.00
675769,0,1,0.00
390807,0,1,0.00
701132,0,1,0.00
691251,0,1,0.00
683752,0,1,0.00
624155,0,1,0.00
737181,0,1,0.00
691971,0,1,0.00
756130,0,1,0.00
710814,0,1,0.00
725611,0,1,0.00
755638,0,1,0.00
663226,0,1,0.00
745453,0,1,0.00
745404,0,1,0.00
757636,0,1,0.00
740203,0,1,0.00
731311,0,1,0.00
764833,0,1,0.00
728289,0,1,0.00
762036,0,1,0.00
762809,0,1,0.00
752342,0,1,0.00
687744,0,1,0.00
681613,0,1,0.00
649298,0,1,0.00
620890,0,1,0.00
721867,0,1,0.00
741888,0,1,0.00
710413,0,1,0.00
665554,0,1,0.00
764654,0,1,0.00
734286,0,1,0.00
767043,0,1,0.00
707196,0,1,0.00
765480,0,1,0.00
768293,0,2,0.00
766192,0,6,0.00
729653,0,1,0.00
642238,0,1,0.00
663303,0,1,0.00
725665,0,1,0.00
713253,0,1,0.00
712313,0,1,0.00
350951,0,1,0.00
384517,0,1,0.00
323017,0,2,0.00
307951,0,2,0.00
288384,0,1,0.00
290271,0,2,0.00
525994,0,1,0.00
443361,0,1,0.00
432235,0,1,0.00
389238,0,1,0.00
366868,0,1,0.00
377542,0,1,0.00
369884,0,1,0.00
378326,0,1,0.00
386673,0,1,0.00
373079,0,1,0.00
393113,0,1,0.00
377630,0,1,0.00
350568,0,1,0.00
342141,0,1,0.00
346987,0,1,0.00
347946,0,1,0.00
378269,0,1,0.00
372947,0,1,0.00
391281,0,1,0.00
388792,0,1,0.00
373361,0,1,0.00
367057,0,1,0.00
383610,0,1,0.00
379424,0,1,0.00
343924,0,1,0.00
339930,0,1,0.00
357493,0,1,0.00
391356,0,1,0.00
772313,1,2,0.50
512941,0,1,0.00
708767,0,1,0.00
730621,0,1,0.00
744907,0,1,0.00
737284,0,1,0.00
753986,0,2,0.00
734003,0,2,0.00
744253,0,1,0.00
738481,0,2,0.00
751176,0,1,0.00
749112,0,1,0.00
741498,0,1,0.00
731424,0,1,0.00
661399,0,1,0.00
619604,0,1,0.00
611793,0,3,0.00
608249,0,2,0.00
612108,0,1,0.00
641336,0,1,0.00
639416,0,1,0.00
494427,0,1,0.00
535756,0,1,0.00
712822,0,1,0.00
604428,0,1,0.00
593868,0,1,0.00
593595,0,1,0.00
599503,0,2,0.00
597879,0,2,0.00
566546,0,1,0.00
586987,0,1,0.00
581265,0,1,0.00
422588,0,1,0.00
377693,0,1,0.00
675988,0,1,0.00
750827,0,1,0.00
748327,0,1,0.00
741515,0,1,0.00
740886,0,1,0.00
734963,0,5,0.00
680725,1,0,possible issue
741496,0,3,0.00
752232,0,3,0.00
694346,0,3,0.00
695659,0,3,0.00
697517,0,3,0.00
731881,0,3,0.00
620345,0,3,0.00
608716,0,4,0.00
669375,0,3,0.00
671782,0,3,0.00
686789,0,4,0.00
652417,0,4,0.00
511406,0,4,0.00
528720,0,4,0.00
529657,0,4,0.00
564658,0,4,0.00
566697,0,4,0.00
697984,0,4,0.00
623279,0,4,0.00
690781,0,4,0.00
717326,0,4,0.00
398946,0,4,0.00
694150,0,4,0.00
531877,0,4,0.00
598969,0,4,0.00
746713,0,4,0.00
682982,0,4,0.00
735843,0,4,0.00
572976,0,4,0.00
715942,0,4,0.00
628908,0,4,0.00
558714,0,4,0.00
696674,0,4,0.00
584280,0,3,0.00
552761,0,3,0.00
578025,0,3,0.00
591617,0,3,0.00
524043,0,3,0.00
657229,0,3,0.00
671260,0,3,0.00
714547,0,4,0.00
709914,0,3,0.00
723334,0,3,0.00
725492,0,3,0.00
721725,0,3,0.00
733856,0,3,0.00
730708,0,3,0.00
736916,0,3,0.00
745295,0,3,0.00
747612,0,3,0.00
752339,0,3,0.00
643240,0,3,0.00
703576,0,3,0.00
586683,0,3,0.00
581059,0,3,0.00
606039,0,3,0.00
620226,0,3,0.00
494564,0,3,0.00
658395,0,3,0.00
666363,0,3,0.00
727601,0,1,0.00
730023,0,1,0.00
622413,0,2,0.00
644055,0,1,0.00
389276,0,1,0.00
729371,0,2,0.00
766989,0,2,0.00
766884,0,1,0.00
741811,0,1,0.00
730114,0,5,0.00
687509,0,2,0.00
730607,0,2,0.00
729855,0,1,0.00
473637,0,1,0.00
761973,0,1,0.00
434958,0,1,0.00
733851,0,1,0.00
702956,0,1,0.00
733789,0,1,0.00
737244,0,1,0.00
733504,0,1,0.00
739395,0,1,0.00
766752,0,2,0.00
731450,0,1,0.00
735123,0,2,0.00
682735,0,3,0.00
682756,0,3,0.00
621897,1,4,0.25
684090,0,2,0.00
684127,0,3,0.00
684689,0,1,0.00
684743,0,1,0.00
684785,0,3,0.00
684796,0,3,0.00
684895,0,1,0.00
684898,0,3,0.00
733407,0,3,0.00
608886,0,2,0.00
710605,0,3,0.00
672158,0,3,0.00
610027,0,3,0.00
553018,0,3,0.00
684200,0,3,0.00
722139,0,1,0.00
709393,0,1,0.00
574597,0,3,0.00
510100,0,3,0.00
699085,0,2,0.00
593911,0,5,0.00
689873,0,4,0.00
701954,0,3,0.00
696892,0,2,0.00
708752,0,2,0.00
708947,0,2,0.00
543187,0,2,0.00
519520,0,3,0.00
579820,0,4,0.00
582330,0,4,0.00
682636,0,3,0.00
682771,0,3,0.00
682854,0,3,0.00
684101,0,3,0.00
684438,0,3,0.00
684458,0,1,0.00
684665,0,3,0.00
684770,0,3,0.00
684777,0,2,0.00
684811,0,2,0.00
684913,0,3,0.00
714615,0,3,0.00
396102,0,4,0.00
727682,0,3,0.00
692293,0,3,0.00
739781,0,4,0.00
738094,0,1,0.00
712158,0,1,0.00
710946,0,2,0.00
717605,0,1,0.00
610414,0,1,0.00
592443,0,1,0.00
592101,0,1,0.00
418786,0,1,0.00
749160,0,1,0.00
652379,0,1,0.00
746112,0,1,0.00
747301,0,1,0.00
751268,0,1,0.00
747433,0,1,0.00
561103,0,1,0.00
747366,0,1,0.00
593908,0,1,0.00
529243,0,1,0.00
744330,0,1,0.00
746024,0,1,0.00
734040,0,1,0.00
723660,0,2,0.00
749702,0,1,0.00
746226,0,1,0.00
732507,0,1,0.00
728491,0,1,0.00
515473,0,1,0.00
648787,0,1,0.00
733497,0,1,0.00
731468,0,1,0.00
757283,0,1,0.00
611441,0,5,0.00
668796,0,1,0.00
668666,0,1,0.00
531357,0,1,0.00
540269,0,4,0.00
539322,0,4,0.00
377653,0,1,0.00
751143,0,1,0.00
737303,0,2,0.00
626364,0,1,0.00
748472,0,1,0.00
625525,0,1,0.00
729986,0,2,0.00
568257,0,1,0.00
749583,0,1,0.00
622629,0,1,0.00
622596,0,1,0.00
733308,0,1,0.00
652049,0,1,0.00
746968,0,1,0.00
743958,0,2,0.00
651065,0,1,0.00
644744,0,1,0.00
461993,0,1,0.00
720690,0,1,0.00
718708,0,1,0.00
672347,0,1,0.00
701238,0,1,0.00
698424,0,1,0.00
696744,0,1,0.00
683243,0,1,0.00
655324,0,1,0.00
701091,0,1,0.00
739830,0,1,0.00
740482,0,1,0.00
498937,0,1,0.00
502439,0,1,0.00
502795,0,1,0.00
508914,0,1,0.00
561638,0,1,0.00
563045,0,1,0.00
523352,0,1,0.00
549403,0,1,0.00
520868,0,1,0.00
464637,0,1,0.00
577253,0,1,0.00
579674,0,1,0.00
580093,0,1,0.00
582155,0,1,0.00
566782,0,1,0.00
570915,0,1,0.00
586152,0,1,0.00
673540,0,1,0.00
673599,0,1,0.00
675672,0,1,0.00
681003,0,1,0.00
681160,0,1,0.00
687426,0,1,0.00
664251,0,1,0.00
667233,0,1,0.00
654686,0,1,0.00
745099,0,1,0.00
617478,0,1,0.00
705424,0,1,0.00
704685,0,1,0.00
701501,0,1,0.00
741445,0,1,0.00
756467,0,1,0.00
751432,0,1,0.00
480278,0,1,0.00
754653,0,1,0.00
744598,0,1,0.00
760622,0,1,0.00
763176,0,1,0.00
766830,0,1,0.00
767752,0,1,0.00
763773,0,1,0.00
765212,0,1,0.00
763351,0,1,0.00
767057,0,8,0.00
763547,0,4,0.00
726462,0,1,0.00
627006,0,2,0.00
684167,0,1,0.00
684182,0,1,0.00
684251,0,1,0.00
684681,0,1,0.00
538186,0,1,0.00
572231,0,1,0.00
682670,0,1,0.00
682750,0,1,0.00
742845,0,1,0.00
682797,0,1,0.00
527316,0,1,0.00
533685,0,1,0.00
604419,0,2,0.00
580938,0,1,0.00
742856,0,1,0.00
551046,0,1,0.00
759336,0,1,0.00
767049,0,1,0.00
718421,0,1,0.00
766556,0,1,0.00
570611,0,1,0.00
735837,0,1,0.00
715465,0,1,0.00
676880,0,1,0.00
712087,0,1,0.00
723940,0,1,0.00
578127,0,1,0.00
712051,1,2,0.50
728174,0,1,0.00
747181,0,1,0.00
747963,0,1,0.00
528106,0,2,0.00
744898,0,1,0.00
727575,0,1,0.00
665868,0,1,0.00
661658,0,1,0.00
569593,0,1,0.00
732199,0,1,0.00
644614,0,1,0.00
602377,0,1,0.00
732203,0,1,0.00
697155,0,1,0.00
756879,0,1,0.00
707994,0,1,0.00
749252,0,1,0.00
730467,0,1,0.00
681063,0,1,0.00
695972,0,1,0.00
729244,0,1,0.00
728766,0,1,0.00
687713,0,1,0.00
734764,0,1,0.00
689314,0,1,0.00
630716,0,1,0.00
688259,0,1,0.00
523937,0,1,0.00
646612,0,1,0.00
693853,0,1,0.00
587876,0,1,0.00
754749,0,1,0.00
564330,0,2,0.00
520812,0,2,0.00
521683,0,5,0.00
567460,0,3,0.00
573652,0,3,0.00
539725,0,2,0.00
541013,0,2,0.00
542353,0,3,0.00
542641,0,2,0.00
544393,0,2,0.00
622143,0,2,0.00
622350,0,3,0.00
626085,0,2,0.00
630941,0,2,0.00
631235,0,2,0.00
639708,0,4,0.00
647269,0,2,0.00
647600,0,2,0.00
647663,0,2,0.00
654292,0,2,0.00
658391,0,2,0.00
659429,0,1,0.00
661282,0,1,0.00
663558,0,1,0.00
664712,0,1,0.00
668649,0,1,0.00
674053,0,1,0.00
675354,0,1,0.00
678110,0,1,0.00
680178,0,1,0.00
681709,0,1,0.00
687407,0,4,0.00
692562,0,1,0.00
693804,0,1,0.00
695204,0,1,0.00
695428,0,1,0.00
715344,0,1,0.00
679233,0,1,0.00
766348,0,1,0.00
715419,0,1,0.00
759728,0,1,0.00
759393,0,1,0.00
766982,0,1,0.00
767032,0,1,0.00
717955,0,1,0.00
697690,0,1,0.00
701770,0,1,0.00
704434,0,1,0.00
705476,0,1,0.00
705681,0,1,0.00
708969,0,1,0.00
709087,0,1,0.00
710108,0,1,0.00
710906,0,1,0.00
715523,0,1,0.00
716886,0,3,0.00
718790,0,1,0.00
719417,0,1,0.00
719511,0,1,0.00
720292,0,1,0.00
720656,0,1,0.00
722080,0,1,0.00
722853,0,1,0.00
722886,0,1,0.00
724440,0,1,0.00
724451,0,1,0.00
729163,0,1,0.00
730702,0,1,0.00
737884,0,3,0.00
744745,0,1,0.00
738801,0,1,0.00
718145,0,1,0.00
759181,0,1,0.00
738190,0,1,0.00
733109,0,1,0.00
755418,0,1,0.00
748466,0,1,0.00
729961,0,1,0.00
732012,0,1,0.00
729612,0,1,0.00
757710,0,1,0.00
761261,0,1,0.00
765007,0,1,0.00
769473,1,6,0.17
760292,0,1,0.00
731752,0,1,0.00
740606,0,1,0.00
637099,0,3,0.00
580748,0,1,0.00
759229,0,1,0.00
729278,0,1,0.00
750534,0,1,0.00
764697,0,1,0.00
768142,0,1,0.00
752286,0,1,0.00
757901,0,2,0.00
746614,0,1,0.00
730940,0,1,0.00
729819,0,1,0.00
740312,0,1,0.00
742602,0,1,0.00
720921,0,1,0.00
732014,0,1,0.00
751211,0,1,0.00
761771,0,1,0.00
751237,0,1,0.00
687669,0,1,0.00
484595,0,1,0.00
725640,0,1,0.00
403658,0,3,0.00
433883,0,2,0.00
407475,0,2,0.00
412481,0,2,0.00
425717,0,2,0.00
424998,0,2,0.00
425623,0,2,0.00
413164,0,2,0.00
429180,0,2,0.00
427439,0,2,0.00
423392,0,2,0.00
423301,0,2,0.00
428561,0,2,0.00
418265,0,2,0.00
398413,0,2,0.00
419549,0,2,0.00
413810,0,2,0.00
406849,0,2,0.00
418025,0,2,0.00
400340,0,2,0.00
414495,0,2,0.00
45142,0,2,0.00
541048,0,2,0.00
558669,0,2,0.00
498883,0,2,0.00
481009,0,2,0.00
520321,0,2,0.00
520042,0,2,0.00
517319,0,2,0.00
514051,0,2,0.00
497966,0,2,0.00
488895,0,2,0.00
483154,0,2,0.00
486227,0,2,0.00
518635,0,2,0.00
487823,0,2,0.00
507779,0,2,0.00
493795,0,2,0.00
517618,0,2,0.00
406807,0,2,0.00
414382,0,2,0.00
416866,0,2,0.00
610884,0,2,0.00
609435,0,2,0.00
541132,0,2,0.00
609618,0,2,0.00
610767,0,2,0.00
615545,0,2,0.00
617163,0,2,0.00
621006,0,2,0.00
435635,0,2,0.00
448480,0,3,0.00
467583,0,3,0.00
475599,0,2,0.00
468982,0,2,0.00
434636,0,2,0.00
450528,0,2,0.00
746863,0,5,0.00
746852,0,5,0.00
768862,0,5,0.00
755537,0,6,0.00
771639,0,6,0.00
762329,0,7,0.00
769679,0,3,0.00
768976,0,6,0.00
769190,0,6,0.00
769276,0,6,0.00
770398,0,6,0.00
701912,0,2,0.00
662456,0,1,0.00
755839,0,1,0.00
755353,0,1,0.00
762554,0,4,0.00
722003,0,1,0.00
726609,0,1,0.00
735528,0,1,0.00
685954,0,1,0.00
762507,0,3,0.00
655235,0,1,0.00
611079,0,2,0.00
611636,0,2,0.00
523498,0,1,0.00
523837,0,1,0.00
570228,0,2,0.00
574087,0,2,0.00
539634,0,1,0.00
622303,0,1,0.00
645523,0,1,0.00
656379,0,1,0.00
659424,0,1,0.00
670283,0,1,0.00
677620,0,1,0.00
677878,0,1,0.00
689337,0,1,0.00
692996,0,1,0.00
701475,0,1,0.00
709748,0,1,0.00
719366,0,1,0.00
727706,0,1,0.00
731120,0,1,0.00
734988,0,1,0.00
740524,0,1,0.00
741138,0,1,0.00
743460,0,1,0.00
746270,0,1,0.00
747210,0,1,0.00
752025,0,1,0.00
753107,0,1,0.00
754279,0,1,0.00
763528,0,1,0.00
575175,0,2,0.00
583141,0,3,0.00
589233,0,3,0.00
597877,0,3,0.00
750707,0,4,0.00
724505,0,1,0.00
753451,0,1,0.00
750911,0,1,0.00
713818,0,1,0.00
762764,0,4,0.00
760966,0,2,0.00
640396,0,1,0.00
752562,0,1,0.00
645135,0,1,0.00
685611,0,1,0.00
708868,0,1,0.00
696823,0,1,0.00
747137,0,2,0.00
345653,0,1,0.00
372133,0,1,0.00
376176,0,1,0.00
378237,0,1,0.00
383451,0,1,0.00
291681,0,1,0.00
701166,0,1,0.00
670731,0,1,0.00
621612,0,2,0.00
670688,0,1,0.00
753785,0,1,0.00
411333,0,1,0.00
754260,0,1,0.00
719220,0,1,0.00
733455,0,1,0.00
646648,0,1,0.00
586456,0,1,0.00
744755,0,1,0.00
413300,0,1,0.00
684224,0,1,0.00
533586,0,1,0.00
738468,0,1,0.00
735942,1,0,possible issue
734312,0,7,0.00
733898,1,6,0.17
733870,0,6,0.00
733585,0,7,0.00
733286,0,6,0.00
713477,0,5,0.00
712795,0,5,0.00
712472,0,5,0.00
711309,0,6,0.00
710687,0,8,0.00
710526,0,7,0.00
716921,0,7,0.00
714429,0,6,0.00
738655,0,6,0.00
737442,0,6,0.00
736506,0,6,0.00
731866,0,7,0.00
731623,0,6,0.00
731356,0,6,0.00
729554,0,5,0.00
611236,0,5,0.00
611133,0,5,0.00
609710,0,6,0.00
609131,0,6,0.00
608483,1,7,0.14
608335,0,7,0.00
607395,0,6,0.00
606474,0,6,0.00
605948,0,6,0.00
652578,0,7,0.00
651408,0,6,0.00
650484,0,6,0.00
650102,0,6,0.00
648640,0,6,0.00
617248,0,7,0.00
617021,0,6,0.00
615656,0,7,0.00
613132,0,7,0.00
612081,0,6,0.00
645626,0,6,0.00
645319,0,6,0.00
644536,0,6,0.00
644276,0,6,0.00
622992,0,6,0.00
640732,0,6,0.00
630074,0,6,0.00
628742,0,6,0.00
621627,0,7,0.00
621086,0,6,0.00
620724,0,5,0.00
619111,0,5,0.00
618750,0,6,0.00
618427,0,5,0.00
618341,0,5,0.00
618310,0,5,0.00
617721,0,6,0.00
617413,0,6,0.00
711128,0,2,0.00
711120,0,2,0.00
711042,0,2,0.00
710982,0,3,0.00
710977,0,2,0.00
710934,0,2,0.00
710932,0,2,0.00
710924,0,2,0.00
710915,0,2,0.00
710845,0,2,0.00
710830,0,2,0.00
710815,0,2,0.00
710796,0,2,0.00
710548,0,2,0.00
710443,0,2,0.00
717333,0,2,0.00
717186,0,2,0.00
717144,0,2,0.00
717002,0,2,0.00
716936,0,2,0.00
716905,0,2,0.00
716869,0,2,0.00
716778,0,2,0.00
716696,0,2,0.00
716653,0,2,0.00
716649,0,2,0.00
716588,0,2,0.00
716585,0,2,0.00
716578,0,2,0.00
716537,0,2,0.00
716294,0,2,0.00
716288,0,2,0.00
716274,0,2,0.00
716255,0,2,0.00
716236,0,2,0.00
716054,0,2,0.00
715808,0,2,0.00
715684,0,2,0.00
715633,0,2,0.00
715609,0,1,0.00
715511,0,1,0.00
715436,0,1,0.00
715266,0,1,0.00
715190,0,1,0.00
715172,0,1,0.00
715167,0,1,0.00
715100,0,1,0.00
714989,0,1,0.00
714677,0,1,0.00
714551,0,1,0.00
714525,0,1,0.00
714485,0,1,0.00
366726,0,1,0.00
350170,0,1,0.00
382173,0,1,0.00
381861,0,1,0.00
393115,0,1,0.00
339830,0,1,0.00
373055,0,1,0.00
323046,0,1,0.00
387260,0,1,0.00
331387,0,1,0.00
387330,0,1,0.00
358708,0,1,0.00
600165,0,1,0.00
593781,0,1,0.00
600095,0,1,0.00
599777,0,1,0.00
599342,0,1,0.00
539369,0,1,0.00
579952,0,2,0.00
574842,0,2,0.00
567145,0,2,0.00
598905,0,2,0.00
557810,0,3,0.00
597903,0,2,0.00
597887,0,2,0.00
598902,0,2,0.00
598867,0,3,0.00
598523,0,1,0.00
597251,0,1,0.00
597297,0,2,0.00
593180,0,2,0.00
598571,0,1,0.00
597395,0,2,0.00
588335,0,1,0.00
598499,0,2,0.00
593732,0,1,0.00
597382,0,5,0.00
595730,0,3,0.00
594219,0,1,0.00
595319,0,3,0.00
596477,0,1,0.00
595947,0,1,0.00
596453,0,2,0.00
595937,0,3,0.00
595931,0,1,0.00
595738,0,2,0.00
595557,0,2,0.00
593545,0,1,0.00
594122,0,1,0.00
575159,0,2,0.00
595788,0,4,0.00
594920,0,1,0.00
593221,0,1,0.00
594487,0,2,0.00
594541,0,2,0.00
593629,0,1,0.00
591583,0,1,0.00
590864,0,1,0.00
591701,0,2,0.00
593497,0,1,0.00
593045,0,1,0.00
593365,0,2,0.00
591174,0,8,0.00
590778,0,3,0.00
591605,0,3,0.00
592918,0,1,0.00
592106,0,2,0.00
591888,0,1,0.00
714482,0,1,0.00
714465,0,1,0.00
354017,0,1,0.00
327097,0,1,0.00
371790,0,1,0.00
360333,0,1,0.00
377057,0,1,0.00
340564,0,1,0.00
378856,0,1,0.00
373391,0,1,0.00
325753,0,1,0.00
338435,0,1,0.00
204789,0,1,0.00
429205,0,1,0.00
397512,0,1,0.00
430631,0,1,0.00
425708,0,1,0.00
430977,0,1,0.00
398234,0,1,0.00
430663,0,1,0.00
424366,0,1,0.00
552765,0,1,0.00
593712,0,1,0.00
308007,0,1,0.00
501039,0,1,0.00
383255,0,2,0.00
356794,0,2,0.00
653054,0,1,0.00
750944,0,1,0.00
736744,0,1,0.00
443464,0,1,0.00
445382,0,1,0.00
461795,0,1,0.00
457432,0,1,0.00
463428,0,1,0.00
447377,0,1,0.00
435464,0,1,0.00
447572,0,1,0.00
459462,0,1,0.00
465049,0,1,0.00
403523,0,1,0.00
421245,0,1,0.00
414140,0,1,0.00
409020,0,1,0.00
393330,0,1,0.00
413741,0,1,0.00
411394,0,1,0.00
561306,0,1,0.00
760802,0,1,0.00
664512,0,1,0.00
721561,0,1,0.00
763852,0,1,0.00
612662,0,2,0.00
661355,0,1,0.00
601499,0,1,0.00
738273,0,1,0.00
429052,0,1,0.00
600951,0,1,0.00
693557,0,1,0.00
550142,0,2,0.00
654725,0,1,0.00
714007,0,1,0.00
738497,0,1,0.00
553470,0,1,0.00
727570,0,1,0.00
563916,0,1,0.00
733392,0,1,0.00
760154,0,1,0.00
719503,0,1,0.00
554871,0,1,0.00
691743,0,1,0.00
654355,0,1,0.00
723863,0,1,0.00
606308,0,1,0.00
746153,0,1,0.00
754974,0,1,0.00
491677,0,1,0.00
737288,0,1,0.00
754837,0,1,0.00
485186,0,1,0.00
702077,0,1,0.00
640220,0,1,0.00
614400,0,1,0.00
622632,0,1,0.00
683464,0,1,0.00
664582,0,1,0.00
560093,0,1,0.00
547727,0,1,0.00
257569,0,1,0.00
250123,0,1,0.00
132758,0,1,0.00
754990,0,1,0.00
572177,0,1,0.00
568367,0,1,0.00
663177,0,1,0.00
663235,0,1,0.00
676358,0,1,0.00
686851,0,1,0.00
696001,0,1,0.00
696752,0,1,0.00
712538,0,1,0.00
502675,0,1,0.00
516124,0,1,0.00
436423,0,1,0.00
436445,0,1,0.00
436950,0,1,0.00
606779,0,2,0.00
558932,0,1,0.00
562994,0,1,0.00
451099,0,1,0.00
574660,0,3,0.00
576311,0,3,0.00
541019,0,1,0.00
619934,0,1,0.00
623034,0,1,0.00
626569,0,1,0.00
642623,0,1,0.00
171456,0,1,0.00
132034,0,1,0.00
283982,0,1,0.00
435111,0,2,0.00
449475,0,1,0.00
441304,0,1,0.00
475760,0,1,0.00
474880,0,1,0.00
416287,0,1,0.00
415766,0,1,0.00
408485,0,2,0.00
403710,0,1,0.00
402576,0,3,0.00
614990,0,2,0.00
518108,0,1,0.00
514050,0,1,0.00
510495,0,1,0.00
508612,0,1,0.00
502902,0,1,0.00
502209,0,1,0.00
501593,0,1,0.00
498398,0,1,0.00
534552,0,4,0.00
524389,0,1,0.00
522968,0,1,0.00
766775,0,6,0.00
768679,0,7,0.00
767797,0,6,0.00
769326,0,6,0.00
768672,0,6,0.00
753297,0,2,0.00
771988,0,3,0.00
771517,0,5,0.00
770994,0,4,0.00
756149,0,4,0.00
770183,0,3,0.00
763433,0,3,0.00
726194,0,3,0.00
768084,0,3,0.00
769262,0,3,0.00
768193,0,3,0.00
765977,0,3,0.00
767995,0,3,0.00
755729,0,2,0.00
771704,0,3,0.00
767280,0,2,0.00
766975,0,2,0.00
766645,0,2,0.00
770174,0,3,0.00
767460,0,2,0.00
704129,0,1,0.00
704051,0,1,0.00
703984,0,1,0.00
703932,0,1,0.00
703914,0,1,0.00
703896,0,1,0.00
703868,0,1,0.00
703858,0,1,0.00
703853,0,1,0.00
703841,0,1,0.00
703782,0,1,0.00
703762,0,1,0.00
703632,0,1,0.00
703489,0,1,0.00
703402,0,1,0.00
703315,0,1,0.00
703301,0,1,0.00
703091,0,1,0.00
703004,0,1,0.00
702706,0,1,0.00
702611,0,1,0.00
702574,0,1,0.00
702462,0,1,0.00
702428,0,1,0.00
714246,0,1,0.00
714102,0,1,0.00
714081,0,1,0.00
714028,0,1,0.00
713971,0,1,0.00
738957,0,1,0.00
738943,0,1,0.00
738900,0,1,0.00
738865,0,1,0.00
738841,0,1,0.00
738767,0,1,0.00
738694,0,1,0.00
738444,0,1,0.00
738373,0,1,0.00
738171,0,1,0.00
737620,0,1,0.00
737559,0,1,0.00
737404,0,1,0.00
737325,0,1,0.00
737165,0,1,0.00
737118,0,1,0.00
737054,0,1,0.00
736898,0,1,0.00
736841,0,1,0.00
736413,0,2,0.00
736195,0,1,0.00
706095,0,1,0.00
706057,0,1,0.00
705989,0,1,0.00
705771,0,1,0.00
705740,0,1,0.00
705737,0,1,0.00
705735,0,1,0.00
